SHOP_ID,DATE,HOUR,Num_raw,Num_post,DofW
23,2016-07-19,18,1,1.0,1
24,2016-05-27,17,1,1.0,4
24,2016-07-02,10,1,1.0,5
24,2016-07-14,21,1,1.0,3
25,2015-08-27,18,1,1.0,3
25,2015-11-04,23,1,1.0,2
25,2016-06-07,14,1,1.0,1
25,2016-07-28,11,1,1.0,3
25,2016-08-22,20,1,1.0,0
26,2015-11-28,20,1,1.0,5
26,2016-02-26,11,1,1.0,4
27,2016-02-21,12,1,1.0,6
27,2016-06-25,18,1,1.0,5
27,2016-07-05,17,1,1.0,1
28,2015-09-01,13,1,1.0,1
28,2016-03-06,19,1,1.0,6
28,2016-07-29,18,1,1.0,4
28,2016-10-14,22,1,1.0,4
29,2016-05-29,16,1,1.0,6
29,2016-06-16,12,1,1.0,3
29,2016-10-03,18,1,1.0,0
30,2016-05-29,13,1,1.0,6
30,2016-07-05,19,1,1.0,1
30,2016-07-17,15,1,1.0,6
30,2016-07-28,18,1,1.0,3
31,2016-07-22,19,1,1.0,4
31,2016-07-23,19,1,1.0,5
31,2016-08-15,19,1,1.0,0
31,2016-08-28,10,1,1.0,6
31,2016-09-04,10,1,1.0,6
31,2016-09-04,20,1,1.0,6
31,2016-09-08,20,1,1.0,3
31,2016-09-23,20,1,1.0,4
31,2016-10-06,13,1,1.0,3
31,2016-10-15,9,1,1.0,5
31,2016-10-17,13,1,1.0,0
31,2016-10-18,13,1,1.0,1
31,2016-10-24,15,1,1.0,0
32,2015-12-04,13,1,1.0,4
32,2015-12-07,8,1,1.0,0
32,2016-03-18,13,1,1.0,4
32,2016-03-24,15,1,1.0,3
32,2016-04-19,8,1,1.0,1
32,2016-05-11,19,1,1.0,2
32,2016-06-13,8,1,1.0,0
32,2016-07-27,12,1,1.0,2
32,2016-08-18,8,1,1.0,3
32,2016-08-30,12,1,1.0,1
32,2016-08-30,13,1,1.0,1
32,2016-09-13,14,1,1.0,1
32,2016-10-09,13,1,1.0,6
33,2016-09-01,19,1,1.0,3
33,2016-09-10,18,1,1.0,5
33,2016-10-01,16,1,1.0,5
33,2016-10-04,9,1,1.0,1
33,2016-10-05,17,1,1.0,2
34,2016-01-27,22,1,1.0,2
34,2016-03-09,17,1,1.0,2
34,2016-04-10,10,1,1.0,6
34,2016-04-22,17,1,1.0,4
34,2016-05-01,9,1,1.0,6
34,2016-05-08,15,1,1.0,6
34,2016-07-29,15,1,1.0,4
34,2016-08-12,11,1,1.0,4
34,2016-08-14,14,1,1.0,6
34,2016-09-02,10,1,1.0,4
34,2016-09-03,13,1,1.0,5
34,2016-09-04,12,1,1.0,6
34,2016-09-09,22,1,1.0,4
34,2016-09-14,22,1,1.0,2
34,2016-10-18,12,1,1.0,1
34,2016-10-25,20,1,1.0,1
35,2015-11-15,21,1,1.0,6
35,2016-01-02,20,1,1.0,5
35,2016-02-05,16,1,1.0,4
35,2016-02-18,12,1,1.0,3
35,2016-02-21,11,1,1.0,6
35,2016-03-02,17,1,1.0,2
35,2016-04-26,15,1,1.0,1
35,2016-06-27,18,1,1.0,0
35,2016-08-11,18,1,1.0,3
35,2016-08-13,12,1,1.0,5
35,2016-08-17,17,1,1.0,2
35,2016-09-24,17,1,1.0,5
36,2016-03-16,16,1,1.0,2
36,2016-03-23,12,1,1.0,2
37,2015-10-08,17,1,1.0,3
37,2016-03-23,21,1,1.0,2
37,2016-07-21,18,1,1.0,3
37,2016-09-01,19,1,1.0,3
37,2016-10-22,8,1,1.0,5
37,2016-10-30,10,1,1.0,6
38,2016-07-20,19,1,1.0,2
38,2016-07-25,16,1,1.0,0
39,2016-09-04,19,1,1.0,6
39,2016-10-16,21,1,1.0,6
39,2016-10-29,20,1,1.0,5
40,2016-08-30,19,1,1.0,1
40,2016-09-25,17,1,1.0,6
40,2016-10-20,17,1,1.0,3
40,2016-10-29,18,1,1.0,5
41,2015-10-21,10,1,1.0,2
41,2016-01-31,11,1,1.0,6
41,2016-02-13,18,1,1.0,5
41,2016-02-23,20,1,1.0,1
41,2016-05-08,8,1,1.0,6
41,2016-07-02,20,1,1.0,5
41,2016-07-05,19,1,1.0,1
41,2016-08-08,13,1,1.0,0
41,2016-10-21,18,1,1.0,4
44,2016-05-24,18,1,1.0,1
44,2016-06-05,12,1,1.0,6
46,2015-12-11,19,1,1.0,4
46,2015-12-14,13,1,1.0,0
46,2016-01-03,19,1,1.0,6
46,2016-01-11,12,1,1.0,0
46,2016-04-14,15,1,1.0,3
46,2016-05-17,9,1,1.0,1
46,2016-05-23,13,1,1.0,0
46,2016-06-19,19,1,1.0,6
46,2016-10-02,10,1,1.0,6
46,2016-10-20,9,1,1.0,3
47,2016-09-02,11,1,1.0,4
47,2016-09-04,14,1,1.0,6
48,2016-08-07,18,1,1.0,6
48,2016-08-12,17,1,1.0,4
48,2016-08-22,12,1,1.0,0
48,2016-08-25,11,1,1.0,3
48,2016-09-11,20,1,1.0,6
48,2016-09-18,12,1,1.0,6
48,2016-09-19,10,1,1.0,0
48,2016-09-24,15,1,1.0,5
48,2016-10-03,13,1,1.0,0
49,2015-11-15,16,1,1.0,6
49,2015-12-13,19,1,1.0,6
49,2016-01-17,15,1,1.0,6
49,2016-02-02,19,1,1.0,1
49,2016-03-01,18,1,1.0,1
49,2016-04-05,21,1,1.0,1
49,2016-04-10,15,1,1.0,6
49,2016-04-24,9,1,1.0,6
49,2016-05-02,10,1,1.0,0
49,2016-05-06,21,1,1.0,4
49,2016-05-09,20,1,1.0,0
49,2016-05-27,8,1,1.0,4
49,2016-06-19,14,1,1.0,6
49,2016-09-04,20,1,1.0,6
49,2016-09-10,17,1,1.0,5
49,2016-09-10,20,1,1.0,5
49,2016-09-11,20,1,1.0,6
49,2016-09-17,12,1,1.0,5
49,2016-10-10,20,1,1.0,0
49,2016-10-11,13,1,1.0,1
49,2016-10-16,19,1,1.0,6
51,2015-09-16,18,1,1.0,2
51,2015-10-23,20,1,1.0,4
51,2015-11-16,11,1,1.0,0
51,2016-08-30,12,1,1.0,1
51,2016-09-13,12,1,1.0,1
52,2016-07-12,20,1,1.0,1
52,2016-10-08,18,1,1.0,5
54,2015-11-30,16,1,1.0,0
54,2015-12-31,15,1,1.0,3
54,2016-04-16,21,1,1.0,5
54,2016-04-17,18,1,1.0,6
54,2016-05-02,13,1,1.0,0
54,2016-05-04,18,1,1.0,2
54,2016-05-13,11,1,1.0,4
54,2016-05-18,18,1,1.0,2
54,2016-06-25,11,1,1.0,5
54,2016-07-17,8,1,1.0,6
54,2016-09-01,13,1,1.0,3
54,2016-09-08,16,1,1.0,3
54,2016-09-14,15,1,1.0,2
54,2016-10-01,8,1,1.0,5
54,2016-10-10,7,1,1.0,0
55,2016-03-12,15,1,1.0,5
55,2016-04-09,16,1,1.0,5
55,2016-05-08,8,1,1.0,6
55,2016-06-01,13,1,1.0,2
55,2016-06-03,10,1,1.0,4
55,2016-07-18,13,1,1.0,0
55,2016-08-09,13,1,1.0,1
55,2016-09-25,16,1,1.0,6
55,2016-10-17,15,1,1.0,0
55,2016-10-23,18,1,1.0,6
56,2015-09-09,2,1,1.0,2
56,2015-10-06,21,1,1.0,1
56,2016-01-25,21,1,1.0,0
56,2016-02-03,8,1,1.0,2
56,2016-04-16,9,1,1.0,5
57,2015-09-25,8,1,1.0,4
57,2016-02-20,16,1,1.0,5
57,2016-04-05,10,1,1.0,1
57,2016-04-29,17,1,1.0,4
57,2016-05-21,12,1,1.0,5
57,2016-05-26,15,2,2.0,3
57,2016-07-06,19,1,1.0,2
57,2016-07-26,7,1,1.0,1
57,2016-07-30,12,1,1.0,5
57,2016-08-15,19,1,1.0,0
57,2016-08-26,7,1,1.0,4
57,2016-09-11,18,1,1.0,6
57,2016-09-30,19,1,1.0,4
58,2015-11-13,13,1,1.0,4
58,2015-11-18,21,1,1.0,2
58,2015-11-22,15,1,1.0,6
58,2015-11-22,20,1,1.0,6
58,2015-11-28,19,1,1.0,5
58,2015-12-13,18,1,1.0,6
58,2015-12-13,21,1,1.0,6
58,2015-12-18,9,1,1.0,4
58,2015-12-24,17,1,1.0,3
58,2015-12-28,12,1,1.0,0
58,2015-12-28,15,1,1.0,0
58,2016-01-01,18,1,1.0,4
58,2016-01-02,19,1,1.0,5
58,2016-01-20,11,1,1.0,2
58,2016-01-28,21,1,1.0,3
58,2016-01-29,19,1,1.0,4
58,2016-01-31,15,1,1.0,6
58,2016-02-07,13,1,1.0,6
58,2016-02-16,12,1,1.0,1
58,2016-02-16,19,1,1.0,1
58,2016-03-08,19,1,1.0,1
58,2016-03-11,11,1,1.0,4
58,2016-03-17,18,1,1.0,3
58,2016-04-29,20,1,1.0,4
58,2016-05-11,20,1,1.0,2
58,2016-05-16,11,1,1.0,0
58,2016-05-24,15,1,1.0,1
58,2016-06-01,21,1,1.0,2
58,2016-06-03,15,1,1.0,4
58,2016-06-08,13,1,1.0,2
58,2016-06-18,16,1,1.0,5
58,2016-06-19,16,1,1.0,6
58,2016-06-28,10,1,1.0,1
58,2016-07-09,16,1,1.0,5
58,2016-07-10,21,1,1.0,6
58,2016-07-16,17,1,1.0,5
58,2016-07-17,18,1,1.0,6
58,2016-07-19,13,1,1.0,1
58,2016-07-29,17,1,1.0,4
58,2016-08-04,18,1,1.0,3
58,2016-08-07,21,1,1.0,6
58,2016-08-09,20,1,1.0,1
58,2016-08-10,9,1,1.0,2
58,2016-08-10,17,1,1.0,2
58,2016-08-10,18,1,1.0,2
58,2016-08-17,20,1,1.0,2
58,2016-08-18,15,1,1.0,3
58,2016-08-19,8,1,1.0,4
58,2016-08-19,13,1,1.0,4
58,2016-08-23,19,1,1.0,1
58,2016-08-29,19,1,1.0,0
58,2016-08-31,19,1,1.0,2
58,2016-09-01,21,1,1.0,3
58,2016-09-04,19,1,1.0,6
58,2016-09-07,16,1,1.0,2
58,2016-09-22,16,1,1.0,3
58,2016-09-24,19,1,1.0,5
58,2016-10-05,16,1,1.0,2
58,2016-10-07,12,1,1.0,4
58,2016-10-21,21,1,1.0,4
58,2016-10-22,14,1,1.0,5
59,2016-07-17,7,1,1.0,6
59,2016-08-12,18,1,1.0,4
59,2016-10-17,19,1,1.0,0
59,2016-10-19,14,1,1.0,2
59,2016-10-31,7,1,1.0,0
60,2015-11-20,19,1,1.0,4
60,2016-06-21,21,1,1.0,1
60,2016-06-26,20,1,1.0,6
60,2016-07-28,12,1,1.0,3
60,2016-08-23,8,1,1.0,1
60,2016-09-07,16,1,1.0,2
60,2016-10-26,18,1,1.0,2
61,2016-08-08,13,1,1.0,0
61,2016-08-08,18,1,1.0,0
61,2016-10-28,19,1,1.0,4
62,2015-09-28,16,1,1.0,0
62,2016-04-08,13,1,1.0,4
62,2016-06-14,1,1,1.0,1
62,2016-07-30,22,1,1.0,5
62,2016-08-06,21,1,1.0,5
63,2016-06-14,15,1,1.0,1
63,2016-10-01,13,1,1.0,5
64,2015-10-11,13,1,1.0,6
65,2015-12-05,16,1,1.0,5
65,2015-12-21,11,1,1.0,0
65,2016-01-15,19,1,1.0,4
65,2016-02-18,16,1,1.0,3
65,2016-02-20,17,1,1.0,5
65,2016-03-14,21,1,1.0,0
65,2016-03-19,20,1,1.0,5
65,2016-04-04,16,1,1.0,0
65,2016-04-24,18,1,1.0,6
65,2016-06-11,18,1,1.0,5
65,2016-06-15,12,1,1.0,2
65,2016-06-25,15,1,1.0,5
65,2016-07-07,21,1,1.0,3
65,2016-07-11,10,1,1.0,0
65,2016-08-13,19,1,1.0,5
65,2016-08-21,13,1,1.0,6
65,2016-09-03,16,1,1.0,5
65,2016-10-16,10,1,1.0,6
66,2015-12-13,7,1,1.0,6
66,2015-12-31,8,1,1.0,3
66,2016-06-08,12,1,1.0,2
66,2016-07-10,14,1,1.0,6
66,2016-07-29,12,1,1.0,4
66,2016-09-03,20,1,1.0,5
67,2016-05-21,18,1,1.0,5
67,2016-07-24,11,1,1.0,6
67,2016-08-15,18,1,1.0,0
69,2016-10-22,17,1,1.0,5
70,2016-08-06,20,1,1.0,5
70,2016-10-30,14,1,1.0,6
71,2016-06-28,17,1,1.0,1
71,2016-08-11,19,1,1.0,3
71,2016-08-19,7,1,1.0,4
71,2016-09-24,13,1,1.0,5
71,2016-10-14,18,1,1.0,4
72,2015-12-18,9,1,1.0,4
72,2015-12-31,19,1,1.0,3
72,2016-01-05,18,1,1.0,1
72,2016-01-16,16,1,1.0,5
72,2016-01-31,11,1,1.0,6
72,2016-04-24,18,1,1.0,6
72,2016-04-24,21,1,1.0,6
72,2016-06-08,19,1,1.0,2
72,2016-07-26,22,1,1.0,1
72,2016-08-01,19,1,1.0,0
72,2016-08-15,12,1,1.0,0
72,2016-08-19,12,1,1.0,4
72,2016-08-21,20,1,1.0,6
72,2016-08-26,16,1,1.0,4
72,2016-09-17,15,1,1.0,5
72,2016-10-02,19,1,1.0,6
74,2016-03-09,12,1,1.0,2
74,2016-05-21,12,1,1.0,5
75,2016-09-19,20,1,1.0,0
75,2016-10-26,15,1,1.0,2
76,2016-05-26,18,1,1.0,3
76,2016-09-06,11,1,1.0,1
77,2016-09-11,6,1,1.0,6
77,2016-09-21,18,1,1.0,2
78,2016-10-17,16,1,1.0,0
79,2015-11-05,17,1,1.0,3
79,2015-12-17,12,1,1.0,3
79,2016-05-25,19,1,1.0,2
79,2016-06-16,12,1,1.0,3
79,2016-09-09,12,1,1.0,4
80,2016-08-03,15,1,1.0,2
81,2016-03-25,18,1,1.0,4
81,2016-05-10,11,1,1.0,1
81,2016-06-15,12,1,1.0,2
81,2016-06-30,9,1,1.0,3
81,2016-06-30,18,1,1.0,3
82,2015-11-08,8,1,1.0,6
82,2015-12-15,9,1,1.0,1
82,2015-12-15,15,1,1.0,1
82,2016-10-08,13,1,1.0,5
83,2015-11-23,8,1,1.0,0
83,2015-12-03,16,1,1.0,3
83,2016-01-08,11,1,1.0,4
83,2016-01-21,17,1,1.0,3
83,2016-08-12,21,1,1.0,4
83,2016-08-25,11,1,1.0,3
84,2016-03-09,16,1,1.0,2
84,2016-03-09,18,1,1.0,2
84,2016-03-11,16,1,1.0,4
84,2016-03-17,18,1,1.0,3
84,2016-03-27,14,1,1.0,6
84,2016-03-28,18,1,1.0,0
84,2016-06-25,18,1,1.0,5
84,2016-07-22,20,1,1.0,4
84,2016-08-15,19,1,1.0,0
84,2016-09-27,19,1,1.0,1
84,2016-10-06,16,1,1.0,3
85,2015-07-12,11,1,1.0,6
85,2016-03-14,17,1,1.0,0
85,2016-06-02,18,1,1.0,3
86,2015-12-18,19,1,1.0,4
86,2016-02-04,21,1,1.0,3
86,2016-02-20,10,1,1.0,5
86,2016-08-01,19,1,1.0,0
86,2016-08-09,16,1,1.0,1
86,2016-10-09,20,1,1.0,6
87,2015-12-24,13,1,1.0,3
87,2016-04-26,12,1,1.0,1
87,2016-06-08,19,1,1.0,2
87,2016-07-04,18,1,1.0,0
87,2016-09-23,19,1,1.0,4
88,2015-07-17,14,1,1.0,4
88,2015-10-15,11,1,1.0,3
88,2015-10-15,17,1,1.0,3
88,2015-10-20,10,1,1.0,1
88,2015-10-31,14,1,1.0,5
88,2015-11-07,11,1,1.0,5
88,2015-11-21,15,1,1.0,5
88,2015-11-21,18,1,1.0,5
88,2015-11-28,13,1,1.0,5
88,2015-11-28,18,1,1.0,5
88,2015-12-10,14,1,1.0,3
88,2015-12-14,8,1,1.0,0
88,2016-02-03,16,1,1.0,2
88,2016-02-13,12,1,1.0,5
88,2016-02-28,18,1,1.0,6
88,2016-03-29,14,1,1.0,1
88,2016-04-08,17,1,1.0,4
88,2016-04-15,16,1,1.0,4
88,2016-04-26,21,1,1.0,1
88,2016-04-27,18,1,1.0,2
88,2016-05-02,16,1,1.0,0
88,2016-05-14,12,1,1.0,5
88,2016-05-17,21,1,1.0,1
88,2016-07-02,15,1,1.0,5
88,2016-07-19,13,1,1.0,1
88,2016-08-06,15,1,1.0,5
88,2016-09-22,16,1,1.0,3
88,2016-09-23,18,1,1.0,4
88,2016-10-19,18,1,1.0,2
88,2016-10-30,16,1,1.0,6
89,2015-12-23,17,1,1.0,2
89,2016-01-19,20,1,1.0,1
89,2016-07-28,20,1,1.0,3
89,2016-08-15,18,1,1.0,0
90,2015-08-31,9,1,1.0,0
90,2016-01-05,20,1,1.0,1
90,2016-01-13,17,1,1.0,2
90,2016-02-21,12,1,1.0,6
90,2016-04-14,18,1,1.0,3
90,2016-05-11,18,1,1.0,2
90,2016-06-04,13,1,1.0,5
90,2016-06-17,19,1,1.0,4
90,2016-08-07,18,1,1.0,6
90,2016-09-06,10,1,1.0,1
90,2016-09-11,19,1,1.0,6
90,2016-09-22,21,1,1.0,3
90,2016-09-27,20,1,1.0,1
90,2016-10-23,11,1,1.0,6
91,2016-08-13,10,1,1.0,5
91,2016-08-21,11,1,1.0,6
91,2016-09-29,20,1,1.0,3
92,2016-02-05,18,1,1.0,4
92,2016-03-25,12,1,1.0,4
92,2016-06-04,16,1,1.0,5
92,2016-06-18,18,1,1.0,5
92,2016-08-02,10,1,1.0,1
92,2016-08-04,19,1,1.0,3
92,2016-09-06,16,1,1.0,1
93,2016-10-27,18,1,1.0,3
94,2015-12-20,18,1,1.0,6
94,2016-08-12,12,1,1.0,4
94,2016-09-04,8,1,1.0,6
94,2016-10-29,18,1,1.0,5
95,2016-10-13,11,1,1.0,3
95,2016-10-30,8,1,1.0,6
96,2016-07-08,14,1,1.0,4
96,2016-08-09,9,1,1.0,1
99,2016-05-20,14,1,1.0,4
99,2016-09-22,10,1,1.0,3
100,2015-12-09,16,1,1.0,2
100,2016-01-31,13,1,1.0,6
100,2016-03-04,18,1,1.0,4
100,2016-03-19,7,1,1.0,5
100,2016-05-06,19,1,1.0,4
100,2016-06-02,11,1,1.0,3
100,2016-06-30,12,1,1.0,3
100,2016-07-18,12,1,1.0,0
100,2016-07-19,17,1,1.0,1
100,2016-07-22,11,1,1.0,4
100,2016-07-23,17,1,1.0,5
100,2016-08-09,23,1,1.0,1
100,2016-09-11,11,1,1.0,6
100,2016-09-25,12,1,1.0,6
100,2016-10-13,13,1,1.0,3
101,2016-01-04,17,1,1.0,0
101,2016-05-10,21,1,1.0,1
101,2016-08-03,23,1,1.0,2
101,2016-10-29,23,1,1.0,5
102,2016-10-07,20,1,1.0,4
102,2016-10-17,19,1,1.0,0
103,2016-08-20,12,1,1.0,5
104,2016-10-04,13,1,1.0,1
105,2015-10-03,16,1,1.0,5
105,2015-12-21,19,1,1.0,0
105,2016-08-25,21,1,1.0,3
105,2016-08-30,20,1,1.0,1
105,2016-10-29,16,1,1.0,5
106,2016-05-26,15,1,1.0,3
106,2016-08-09,12,1,1.0,1
106,2016-08-31,9,1,1.0,2
107,2016-01-16,18,1,1.0,5
107,2016-04-30,12,1,1.0,5
107,2016-05-31,20,1,1.0,1
107,2016-07-14,15,1,1.0,3
107,2016-08-18,15,1,1.0,3
108,2016-02-05,14,1,1.0,4
108,2016-04-22,12,1,1.0,4
108,2016-05-13,12,1,1.0,4
108,2016-09-02,8,1,1.0,4
108,2016-10-30,16,1,1.0,6
109,2016-10-30,12,1,1.0,6
110,2016-10-04,15,1,1.0,1
111,2015-11-15,14,1,1.0,6
111,2016-01-19,9,1,1.0,1
111,2016-04-05,19,1,1.0,1
111,2016-04-13,19,1,1.0,2
111,2016-10-16,10,1,1.0,6
112,2016-04-01,12,1,1.0,4
112,2016-05-27,19,1,1.0,4
112,2016-05-31,21,1,1.0,1
114,2015-10-25,16,1,1.0,6
114,2015-10-27,9,1,1.0,1
114,2015-11-24,12,1,1.0,1
114,2015-12-07,15,1,1.0,0
114,2015-12-09,19,1,1.0,2
114,2015-12-10,18,1,1.0,3
114,2015-12-26,12,1,1.0,5
114,2016-01-21,9,1,1.0,3
114,2016-03-09,8,1,1.0,2
114,2016-03-10,9,1,1.0,3
114,2016-04-06,12,1,1.0,2
114,2016-04-09,17,1,1.0,5
114,2016-06-02,9,1,1.0,3
114,2016-07-15,11,1,1.0,4
114,2016-08-06,16,1,1.0,5
114,2016-08-09,9,1,1.0,1
114,2016-08-12,12,1,1.0,4
114,2016-08-26,13,1,1.0,4
114,2016-08-26,20,1,1.0,4
114,2016-08-29,11,1,1.0,0
114,2016-08-31,7,1,1.0,2
114,2016-09-02,8,1,1.0,4
114,2016-09-05,8,1,1.0,0
114,2016-09-06,15,1,1.0,1
114,2016-09-25,17,1,1.0,6
114,2016-10-16,11,1,1.0,6
114,2016-10-18,14,1,1.0,1
114,2016-10-20,10,1,1.0,3
115,2016-07-05,17,1,1.0,1
115,2016-08-05,8,1,1.0,4
115,2016-08-20,19,1,1.0,5
115,2016-08-22,18,1,1.0,0
115,2016-08-22,19,1,1.0,0
115,2016-09-13,12,1,1.0,1
115,2016-09-17,19,1,1.0,5
115,2016-09-20,18,1,1.0,1
115,2016-09-23,10,1,1.0,4
115,2016-09-23,11,1,1.0,4
115,2016-10-03,9,1,1.0,0
115,2016-10-09,18,1,1.0,6
115,2016-10-22,8,1,1.0,5
115,2016-10-26,12,1,1.0,2
115,2016-10-28,17,1,1.0,4
116,2016-09-18,22,1,1.0,6
116,2016-10-16,12,1,1.0,6
117,2016-03-20,17,1,1.0,6
117,2016-07-21,16,1,1.0,3
117,2016-08-08,20,1,1.0,0
118,2016-07-13,20,1,1.0,2
119,2016-03-22,13,1,1.0,1
119,2016-03-26,16,1,1.0,5
119,2016-05-13,15,1,1.0,4
120,2016-08-17,18,1,1.0,2
120,2016-09-25,8,1,1.0,6
121,2016-04-11,20,1,1.0,0
121,2016-08-06,12,1,1.0,5
122,2016-10-03,18,1,1.0,0
122,2016-10-23,14,1,1.0,6
123,2015-10-27,17,1,1.0,1
123,2016-05-23,19,1,1.0,0
123,2016-08-27,20,1,1.0,5
124,2015-12-01,20,1,1.0,1
124,2015-12-24,11,1,1.0,3
124,2016-02-01,19,1,1.0,0
124,2016-03-03,16,1,1.0,3
124,2016-03-17,14,1,1.0,3
124,2016-03-26,10,1,1.0,5
124,2016-03-31,20,1,1.0,3
124,2016-04-03,13,1,1.0,6
124,2016-05-07,19,1,1.0,5
124,2016-05-19,17,1,1.0,3
124,2016-08-31,18,1,1.0,2
124,2016-09-01,18,1,1.0,3
124,2016-09-21,12,1,1.0,2
124,2016-09-29,12,1,1.0,3
125,2016-04-23,16,1,1.0,5
125,2016-07-27,12,1,1.0,2
125,2016-08-09,21,1,1.0,1
126,2016-10-28,17,1,1.0,4
127,2016-08-27,13,1,1.0,5
128,2016-05-15,13,1,1.0,6
128,2016-05-17,18,1,1.0,1
128,2016-10-19,19,1,1.0,2
129,2016-03-17,19,1,1.0,3
129,2016-03-20,18,1,1.0,6
129,2016-09-21,11,1,1.0,2
129,2016-10-11,8,1,1.0,1
129,2016-10-17,18,1,1.0,0
130,2015-12-24,18,1,1.0,3
130,2016-04-03,15,1,1.0,6
130,2016-04-03,19,1,1.0,6
130,2016-04-15,9,1,1.0,4
130,2016-06-11,16,1,1.0,5
130,2016-10-17,20,1,1.0,0
131,2015-08-23,15,1,1.0,6
131,2015-09-20,21,1,1.0,6
131,2016-03-09,21,1,1.0,2
131,2016-03-31,15,1,1.0,3
131,2016-04-15,18,1,1.0,4
131,2016-08-27,22,1,1.0,5
131,2016-10-15,20,1,1.0,5
133,2016-03-28,10,1,1.0,0
133,2016-06-01,11,1,1.0,2
133,2016-07-05,12,1,1.0,1
133,2016-07-28,12,1,1.0,3
133,2016-08-01,12,1,1.0,0
134,2016-04-08,21,1,1.0,4
134,2016-04-13,21,1,1.0,2
134,2016-05-04,7,1,1.0,2
134,2016-05-30,12,1,1.0,0
134,2016-10-29,11,2,2.0,5
134,2016-10-31,11,1,1.0,0
135,2016-06-21,10,1,1.0,1
135,2016-08-10,11,1,1.0,2
135,2016-09-12,19,1,1.0,0
135,2016-10-07,13,1,1.0,4
136,2015-11-07,21,1,1.0,5
136,2015-12-14,16,1,1.0,0
136,2016-04-10,18,1,1.0,6
136,2016-06-14,16,1,1.0,1
136,2016-09-17,10,1,1.0,5
136,2016-09-26,21,1,1.0,0
137,2016-07-29,9,1,1.0,4
138,2016-04-08,12,1,1.0,4
